CONTENT,DATE,AUTHOR,COMMENT_ID,CLASS
"(S
  ••••►►My/NN
  name/NN
  is/VBZ
  (PERSON George/NNP)
  and/CC
  let/VB
  me/PRP
  tell/VB
  u/JJ
  (ORGANIZATION EMINEM/NNP)
  is/VBZ
  my/PRP$
  idol/JJ
  my/PRP$
  inspiration/NN
  ,/,
  I/PRP
  &/CC
  #/#
  39/CD
  ;/:
  ve/NNS
  listen/VBP
  to/TO
  him/PRP
  growing/VBG
  up/RP
  ,/,
  I/PRP
  never/RB
  thou/VBP
  I/PRP
  would/MD
  love/VB
  rap/VB
  this/DT
  much/RB
  But/CC
  I/PRP
  thank/VBD
  him/PRP
  for/IN
  helping/VBG
  me/PRP
  find/VB
  my/PRP$
  dream/NN
  ./.
  So/IN
  I/PRP
  rap/VBP
  now/RB
  and/CC
  make/VB
  (ORGANIZATION YouTube/NNP)
  videos/NN
  and/CC
  yesterday/NN
  I/PRP
  covered/VBD
  the/DT
  song/NN
  Mockingbird/NNP
  it/PRP
  &/CC
  #/#
  39/CD
  ;/:
  s/NN
  in/IN
  my/PRP$
  channel/NN
  I/PRP
  worked/VBD
  really/RB
  hard/JJ
  on/IN
  it/PRP
  and/CC
  it/PRP
  &/CC
  #/#
  39/CD
  ;/:
  s/CC
  one/CD
  of/IN
  my/PRP$
  favorite/JJ
  songs/NNS
  of/IN
  (GPE Him/NNP)
  ./.
  So/NNP
  please/JJ
  go/VB
  check/VB
  it/PRP
  out/RP
  and/CC
  subscribe/VB
  it/PRP
  would/MD
  mean/VB
  the/DT
  world/NN
  to/TO
  me/PRP
  n/JJ
  sorry/NN
  for/IN
  the/DT
  spam/NN
  ◄◄••­••/NNP
  don/NNP
  &/CC
  #/#
  39/CD
  ;/:
  t/JJ
  hate/NN
  I/PRP
  &/CC
  #/#
  39/CD
  ;/:
  m/PRP
  not/RB
  (PERSON Eminem/NNP))",,George Raps,LneaDw26bFshakV1mr8xdnPsZTs4kKWkL20CH_8-gww,1
"(S
  love/VB
  the/DT
  way/NN
  you/PRP
  lie/VBP
  featuring/VBG
  rhianna/NN
  ,/,
  hes/VBZ
  an/DT
  awesome/JJ
  rapper/NN
  !/.
  !/.
  !/.
  shes/VBZ
  an/DT
  awesome/JJ
  singer/NN
  !/.
  !/.
  !/.
  ﻿/NN)",2015-05-25T01:56:04.076000,tori strong,z13gwzgyuqaruxcg304ch5lwdwb0wtiztaw,0
(S (GPE Eminem/NN) is/VBZ my/PRP$ insperasen/NN and/CC fav﻿/NN),2015-05-25T01:36:45.928000,austin green,z12xtnzbxomaglq4k04cfzpwiovxizj5l5o,0
"(S
  e.e/NN
  .../:
  .everyone/NN
  could/MD
  check/VB
  out/RP
  my/PRP$
  channel../NN
  dundundunnn/NN)",,Frozthax,LneaDw26bFu2MoxKYLTd1zwJ-rs2k3ODQNQUJazVmcU,1
"(S
  Every/DT
  collaboration/NN
  between/IN
  them/PRP
  ,/,
  we/PRP
  know/VBP
  it/PRP
  will/MD
  be/VB
  number/NN
  1/CD
  ﻿/NN)",2015-05-25T01:03:35.172000,harold_123,z12ai5agdlawczj5x04cfhbr2vuezzvox1s,0
"(S
  You/PRP
  guys/NNS
  should/MD
  check/VB
  out/RP
  this/DT
  EXTRAORDINARY/NNP
  website/NN
  called/VBN
  ZONEPA.COM/NNP
  ./.
  You/PRP
  can/MD
  make/VB
  money/NN
  online/NN
  and/CC
  start/VB
  working/VBG
  from/IN
  home/NN
  today/NN
  as/IN
  I/PRP
  am/VBP
  !/.
  I/PRP
  am/VBP
  making/VBG
  over/IN
  $/$
  3,000+/CD
  per/IN
  month/NN
  at/IN
  (ORGANIZATION ZONEPA.COM/NNP)
  !/.
  (PERSON Visit/NNP Zonepa.com/NNP)
  and/CC
  check/VB
  it/PRP
  out/RP
  !/.
  Why/WRB
  does/VBZ
  the/DT
  answer/NN
  rehabilitate/VB
  the/DT
  blushing/NN
  limit/NN
  ?/.
  The/DT
  push/NN
  depreciateds/VBZ
  the/DT
  steel/NN
  ./.
  How/WRB
  does/VBZ
  the/DT
  beautiful/JJ
  selection/NN
  edit/IN
  the/DT
  range/NN
  ?/.)",,Scott Johnson,LneaDw26bFtnG00TCBv-OKXOFCWEyHF4LFGUJv7VHNc,1
"(S
  You/PRP
  guys/NNS
  should/MD
  check/VB
  out/RP
  this/DT
  EXTRAORDINARY/NNP
  website/NN
  called/VBN
  ZONEPA.COM/NNP
  ./.
  You/PRP
  can/MD
  make/VB
  money/NN
  online/NN
  and/CC
  start/VB
  working/VBG
  from/IN
  home/NN
  today/NN
  as/IN
  I/PRP
  am/VBP
  !/.
  I/PRP
  am/VBP
  making/VBG
  over/IN
  $/$
  3,000+/CD
  per/IN
  month/NN
  at/IN
  (ORGANIZATION ZONEPA.COM/NNP)
  !/.
  (PERSON Visit/NNP Zonepa.com/NNP)
  and/CC
  check/VB
  it/PRP
  out/RP
  !/.
  Why/WRB
  does/VBZ
  the/DT
  view/NN
  disclose/VB
  the/DT
  macho/NN
  lift/NN
  ?/.
  Why/WRB
  does/VBZ
  the/DT
  letter/NN
  frame/NN
  the/DT
  thundering/NN
  cause/NN
  ?/.
  Why/WRB
  does/VBZ
  the/DT
  talk/NN
  prevent/VBD
  the/DT
  conscious/JJ
  memory/NN
  ?/.)",,Scott Johnson,LneaDw26bFvfudvCyyJZYFnbHLToXau89jeMxKEcKTA,1
(S good/JJ music﻿/NN),2015-05-25T00:33:52.340000,Eko Budi wibowo,z12lupcjftucw3v0x23ljvuzwpexizp0c,0
"(S
  You/PRP
  guys/NNS
  should/MD
  check/VB
  out/RP
  this/DT
  EXTRAORDINARY/NNP
  website/NN
  called/VBN
  ZONEPA.COM/NNP
  ./.
  You/PRP
  can/MD
  make/VB
  money/NN
  online/NN
  and/CC
  start/VB
  working/VBG
  from/IN
  home/NN
  today/NN
  as/IN
  I/PRP
  am/VBP
  !/.
  I/PRP
  am/VBP
  making/VBG
  over/IN
  $/$
  3,000+/CD
  per/IN
  month/NN
  at/IN
  (ORGANIZATION ZONEPA.COM/NNP)
  !/.
  (PERSON Visit/NNP Zonepa.com/NNP)
  and/CC
  check/VB
  it/PRP
  out/RP
  !/.
  The/DT
  jelly/RB
  activates/VBZ
  the/DT
  reflective/JJ
  distribution/NN
  ./.
  The/DT
  normal/JJ
  top/JJ
  synthesizes/VBZ
  the/DT
  opinion/NN
  ./.
  The/DT
  victorious/JJ
  plant/NN
  entertains/VBZ
  the/DT
  language/NN
  ./.)",,Scott Johnson,LneaDw26bFuUfz6WhRf9xiRHsxHm0t4fXYLbcPhB7Lk,1
"(S
  if/IN
  you/PRP
  need/VBP
  youtube/JJ
  subscriber/JJ
  mail/NN
  hermann/NN
  buchmair/NN
  on/IN
  fb/NN)",,Besser Wisser,LneaDw26bFsHybGKD92nHxbPKLFPvfv-HQtTPXZV1B8,1
"(S
  is/VBZ
  it/PRP
  bad/JJ
  that/IN
  my/PRP$
  realtionship/NN
  is/VBZ
  just/RB
  like/IN
  this/DT
  lol﻿/NN)",2015-05-24T23:53:16.454000,Domonic gamer,z13ptttyrxekcdvib04chdepnmqygrnwj4c,0
"(S
  This/DT
  video/NN
  deserves/VBZ
  </NNP
  b/NN
  >/NN
  1B/CD
  </NN
  /b/NNP
  >/NNP
  views/VBZ
  !/.
  !/.
  !/.
  ﻿/NN)",2015-05-24T21:31:02.726000,Batman,z12tsbvjay3avf04r04cdzegdkftg5cq5xg0k,0
(S 2015/CD and/CC more/JJR .../: .﻿/NN),2015-05-24T20:59:37.012000,tommy rincon,z12ddzwatzqijxh5p04cfnc5stnkjhbr3zg0k,0
(S best/JJS song/NN ever/RB (/( y/PRP )/) ﻿/NN),2015-05-24T14:32:55.194000,ferri andrian,z12yc35j4vmxyfghs04ch3jhcyukjpqzvbw,0
(S I/PRP could/MD hear/VB this/DT for/IN years/NNS ;/: 3﻿/CD),2015-05-24T14:00:01.233000,Ben vW,z132sv1blzi0xhnld225vncq1niyyhrnr,0
(S Who/WP is/VBZ still/RB watching/VBG in/IN 2015﻿/CD),2015-05-24T13:18:45.489000,ankit gulekar,z131c34acoqgwfkz304ccjertpfugxbrezw0k,0
"(S
  I/PRP
  wish/VBP
  that/IN
  guy/NN
  wasn/VBP
  &/CC
  #/#
  39/CD
  ;/:
  t/NNS
  so/RB
  protective/JJ
  geeze﻿/NN)",2015-05-24T13:13:23.397000,pooperscooper71,z13lgrngavanillud22bxz05tpe0endag04,0
(S super/NN rihanna﻿/NN),2015-05-24T12:38:17.713000,moisi rrudha,z13ft1vrfyqavjmth23xzt3wumncvb4r204,0
"(S
  ▬▬▬▬▬▬▬▬▬▬ஜ۩۞۩ஜ▬▬▬▬▬▬▬▬/RB
  (ORGANIZATION CHECK/NNP)
  OUT/NNP
  MY/NNP
  CHANNEL/NNP
  ▬▬▬▬▬▬▬▬▬▬ஜ۩۞۩ஜ▬▬▬▬▬▬▬▬/NN)",,The NeedleWork,LneaDw26bFu3Z1dDKWlNsmVswLAes4eWImEetoNbAKI,1
"(S
  I/PRP
  know/VBP
  that/IN
  maybe/RB
  no/DT
  one/NN
  will/MD
  read/VB
  this/DT
  but/CC
  (ORGANIZATION PLEASE/NNP)
  TYPE/NNP
  IN/NNP
  &/CC
  quot/NN
  ;/:
  deazy99/CC
  &/CC
  quot/NN
  ;/:
  I/PRP
  &/CC
  #/#
  39/CD
  ;/:
  m/VB
  a/DT
  rapper/NN
  with/IN
  a/DT
  dream/NN
  ./.
  I/PRP
  know/VBP
  you/PRP
  must/MD
  see/VB
  like/IN
  millions/NNS
  of/IN
  those/DT
  on/IN
  here/RB
  everyday/JJ
  but/CC
  please/JJ
  check/VB
  out/IN
  my/PRP$
  music/NN
  and/CC
  subscribe/VB
  if/IN
  you/PRP
  &/CC
  #/#
  39/CD
  ;/:
  d/NNS
  like/IN
  thank/NN
  you/PRP
  ,/,
  i/VB
  would/MD
  love/VB
  nothing/NN
  more/JJR
  than/IN
  to/TO
  have/VB
  a/DT
  decent/JJ
  following/VBG
  on/IN
  youtube/NN
  from/IN
  people/NNS
  if/IN
  anyone/NN
  reading/NN
  this/DT
  could/MD
  give/VB
  it/PRP
  a/DT
  &/CC
  quot/NN
  ;/:
  (ORGANIZATION THUMBS/NNP)
  UP/NNP
  &/CC
  quot/NN
  ;/:
  because/IN
  what/WP
  some/DT
  might/MD
  see/VB
  as/RB
  just/RB
  a/DT
  simple/JJ
  button/NN
  press/NN
  could/MD
  make/VB
  my/PRP$
  dream/NN
  come/VB
  true..thank/NN
  you/PRP
  again/RB
  for/IN
  your/PRP$
  time/NN
  &/CC
  amp/NN
  ;/:
  may/MD
  god/VB
  bless/NN
  you/PRP)",,deazy99,LneaDw26bFsgggeU_vbp6eynA9RVJ0qto2OMt6tcgjk,1
"(S
  (GSP Rihanna/NNP)
  is/VBZ
  so/RB
  beautiful/JJ
  and/CC
  amazing/JJ
  ♥♥♥♥♥love/NN
  her/PRP$
  so/RB
  much♥♥♥♥/JJ
  forever/RB
  (ORGANIZATION RiRi/NNP)
  fan/NN
  ♥/NNP
  ♥/NNP
  ♥/NNP
  ♥/NNP
  ♥/NNP
  ♥/NNP
  ﻿/NN)",2015-05-24T10:33:48.659000,Adan E,z12bwhjbwl3twfayl04cjl0bfriocdkauk40k,0
(S fav.﻿/NN),2015-05-24T09:57:50.220000,Durgesh Rathod,z13wxrnxjxz3wj3tn22sv33o0xyev5jfa,0
"(S
  HEY/NNP
  GUYS/NNP
  !/.
  !/.
  !/.
  ❤❤❤❤❤❤❤/NN
  BEFORE/IN
  (ORGANIZATION YOU/NNP)
  IGNORE/NNP
  ME/NNP
  ,/,
  (ORGANIZATION PLEASE/NNP)
  ,/,
  GIVE/VB
  ME/NNP
  A/NNP
  CHANCE/NNP
  !/.
  My/PRP$
  name/NN
  is/VBZ
  (PERSON Yuliya/NNP)
  ,/,
  I/PRP
  make/VBP
  (ORGANIZATION COVERS/NNPS)
  ./.
  I/PRP
  started/VBD
  getting/VBG
  serious/JJ
  with/IN
  (PERSON Youtube/NNP September/NNP)
  of/IN
  2013/CD
  because/IN
  that/DT
  ’/NNP
  s/VBD
  (GPE Great/NNP)
  challenge/NN
  to/TO
  myself/PRP
  ./.
  MY/NNP
  DREAM/NNP
  was/VBD
  to/TO
  become/VB
  a/DT
  singer/NN
  ./.
  (PERSON Youtube/NNP)
  helps/VBZ
  me/PRP
  keep/VB
  up/RP
  !/.
  If/IN
  you/PRP
  can/MD
  please/VB
  give/VB
  me/PRP
  a/DT
  chance/NN
  and/CC
  (ORGANIZATION THUMBS/NNP)
  THIS/NNP
  (ORGANIZATION COMMENT/NNP)
  UP/NNP
  so/RB
  more/RBR
  people/NNS
  can/MD
  see/VB
  it/PRP
  ./.
  I/PRP
  swear/VBP
  I/PRP
  &/CC
  #/#
  39/CD
  ;/:
  ll/JJ
  appreciate/NN
  it/PRP
  ./.
  (ORGANIZATION SUBSCRIBE/NNP)
  PLEASE/NNP
  !/.
  !/.
  !/.
  ❤❤❤/JJ
  (ORGANIZATION LOVE/NNP)
  YOU/NN
  !/.
  !/.
  !/.
  ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤/JJ
  (ORGANIZATION XOXO/NNP)
  ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤/NN)",,Yuliya Meow,LneaDw26bFsILb1-yJtTNbl7IIOeXIvJxxyU3o-EtR4,1
(S Check/VB out/RP this/DT video/NN on/IN YouTube/NN :/: ﻿/NN),,Steph C,z12uxprwxwalxml0knzuxzxo5nyichlk1,1
"(S
  Every/DT
  single/JJ
  one/CD
  of/IN
  his/PRP$
  songs/NNS
  brings/IN
  me/PRP
  back/RB
  to/TO
  place/NN
  I/PRP
  can/MD
  never/RB
  go/VB
  back/RB
  to/TO
  and/CC
  it/PRP
  hurts/VBZ
  so/RB
  bad/JJ
  inside﻿/NN)",2015-05-24T09:48:00.835000,BigBird Larry,z12sd1khsuqegzwrm04cinlxrpj3gfyydnk0k,0
"(S
  I/PRP
  love/VBP
  your/PRP$
  songs/NNS
  eminem/VB
  your/PRP$
  the/DT
  rap/NN
  god﻿/NN)",2015-05-24T09:45:22.706000,Ezequiel Escamilla,z12avpyabxyzgdpjm04cj5mhyt22jdcbzow0k,0
"(S
  (ORGANIZATION SnEakiESTG/NNP Good/NNP Music/NNP)
  ./.
  (PERSON Hood/NNP Muzik/NNP)
  Subscribe/NNP
  2/CD
  My/NNP
  Channel/NNP
  ./.
  Thanks/NNS
  For/IN
  The/DT
  (ORGANIZATION Support/NNP)
  ./.
  (ORGANIZATION SnEakiESTG/NNP)
  SnEakiESTG/NNP
  Good/NNP
  Music/NNP
  ./.
  (PERSON Hood/NNP Muzik/NNP)
  Subscribe/NNP
  2/CD
  My/NNP
  Channel/NNP
  ./.
  Thanks/NNS
  For/IN
  The/DT
  (ORGANIZATION Support/NNP)
  ./.
  (ORGANIZATION SnEakiESTG/NN))",,SnEakiESTG,LneaDw26bFveIkl-BacAwMBXwQ4Sb4AH7IWbGVvmtB8,1
"(S
  I/PRP
  cried/VBD
  this/DT
  song/NN
  bringing/VBG
  back/RB
  some/DT
  hard/JJ
  memories﻿/NN)",2015-05-24T09:44:44.694000,BigBird Larry,z13sdfarvyi4trxew23owjhxfsv2zrmgw04,0
"(S
  subcribe/NN
  to/TO
  us/PRP
  an/DT
  we/PRP
  will/MD
  subscribe/VB
  back/RB)",,Æle Skittles,LneaDw26bFvomSMK6PblKKPEb52U5F8DKmdq5vbIyNY,1
(S song/NN is/VBZ bad﻿/JJ),2015-05-24T07:35:13.754000,said abdesalam,z12vu5fysyb2vfbar04cex4q5ue2xb25epc0k,0
"(S
  CHECK/VB
  (ORGANIZATION OUT/NNP)
  MY/NNP
  COVER/NNP
  OF/NNP
  LOVE/NNP
  THE/NNP
  (ORGANIZATION WAY/NNP)
  YOU/NNP
  LIE/NNP
  PLEASE/NNP
  !/.
  !/.)",,lisabelb,LneaDw26bFttCkyddOJEPH8MvdMEkuYK_CTH-fLEm8E,1
"(S
  check/VB
  out/RP
  fantasy/JJ
  music/NN
  right/NN
  here/RB
  --/:
  --/:
  --/:
  -/:
  &/CC
  gt/NN
  ;/:
  the1fantasy/CC
  good/JJ
  music/NN
  man/NN
  ./.)",,TheGenieBoy,LneaDw26bFsC5JIEICo3_lSrLloArwbectyGhPF4YeA,1
"(S
  You/PRP
  guys/NNS
  should/MD
  check/VB
  out/RP
  this/DT
  EXTRAORDINARY/NNP
  website/NN
  called/VBN
  ZONEPA.COM/NNP
  ./.
  You/PRP
  can/MD
  make/VB
  money/NN
  online/NN
  and/CC
  start/VB
  working/VBG
  from/IN
  home/NN
  today/NN
  as/IN
  I/PRP
  am/VBP
  !/.
  I/PRP
  am/VBP
  making/VBG
  over/IN
  $/$
  3,000+/CD
  per/IN
  month/NN
  at/IN
  (ORGANIZATION ZONEPA.COM/NNP)
  !/.
  (PERSON Visit/NNP Zonepa.com/NNP)
  and/CC
  check/VB
  it/PRP
  out/RP
  !/.
  How/WRB
  does/VBZ
  the/DT
  war/NN
  illustrate/VBP
  the/DT
  exclusive/JJ
  space/NN
  ?/.
  The/DT
  mountain/NN
  refers/VBZ
  the/DT
  helpless/JJ
  death/NN
  ./.
  The/DT
  tax/NN
  reviews/VBZ
  the/DT
  special/JJ
  music/NN
  ./.)",,Louis Bryant,LneaDw26bFtnSSLHdnzuBcuiWsrkKqOQgsyMmAcSnw4,1
"(S
  You/PRP
  guys/NNS
  should/MD
  check/VB
  out/RP
  this/DT
  EXTRAORDINARY/NNP
  website/NN
  called/VBN
  ZONEPA.COM/NNP
  ./.
  You/PRP
  can/MD
  make/VB
  money/NN
  online/NN
  and/CC
  start/VB
  working/VBG
  from/IN
  home/NN
  today/NN
  as/IN
  I/PRP
  am/VBP
  !/.
  I/PRP
  am/VBP
  making/VBG
  over/IN
  $/$
  3,000+/CD
  per/IN
  month/NN
  at/IN
  (ORGANIZATION ZONEPA.COM/NNP)
  !/.
  (PERSON Visit/NNP Zonepa.com/NNP)
  and/CC
  check/VB
  it/PRP
  out/RP
  !/.
  The/DT
  loud/JJ
  authority/NN
  improves/VBZ
  the/DT
  canvas/NN
  ./.
  When/WRB
  does/VBZ
  the/DT
  mother/NN
  repair/NN
  the/DT
  uppity/NN
  learning/NN
  ?/.
  The/DT
  substantial/JJ
  cook/NN
  derives/VBZ
  the/DT
  harbor/NN
  ./.)",,Louis Bryant,LneaDw26bFu6m-EpCDatW1lzUgnvB4uHV9oZhaYe89A,1
"(S
  You/PRP
  guys/NNS
  should/MD
  check/VB
  out/RP
  this/DT
  EXTRAORDINARY/NNP
  website/NN
  called/VBN
  ZONEPA.COM/NNP
  ./.
  You/PRP
  can/MD
  make/VB
  money/NN
  online/NN
  and/CC
  start/VB
  working/VBG
  from/IN
  home/NN
  today/NN
  as/IN
  I/PRP
  am/VBP
  !/.
  I/PRP
  am/VBP
  making/VBG
  over/IN
  $/$
  3,000+/CD
  per/IN
  month/NN
  at/IN
  (ORGANIZATION ZONEPA.COM/NNP)
  !/.
  (PERSON Visit/NNP Zonepa.com/NNP)
  and/CC
  check/VB
  it/PRP
  out/RP
  !/.
  How/WRB
  does/VBZ
  the/DT
  burst/NN
  render/VB
  the/DT
  symptomatic/JJ
  bite/NN
  ?/.
  The/DT
  knowledge/NN
  briefs/VBD
  the/DT
  narrow/JJ
  thought/NN
  ./.
  How/WRB
  does/VBZ
  the/DT
  eager/JJ
  sky/NN
  transmit/VBD
  the/DT
  crush/NN
  ?/.)",,Louis Bryant,LneaDw26bFtZQLtaItMp2bSQS4mrfYeKiGUTvOg1jrU,1
"(S
  You/PRP
  guys/NNS
  should/MD
  check/VB
  out/RP
  this/DT
  EXTRAORDINARY/NNP
  website/NN
  called/VBN
  ZONEPA.COM/NNP
  ./.
  You/PRP
  can/MD
  make/VB
  money/NN
  online/NN
  and/CC
  start/VB
  working/VBG
  from/IN
  home/NN
  today/NN
  as/IN
  I/PRP
  am/VBP
  !/.
  I/PRP
  am/VBP
  making/VBG
  over/IN
  $/$
  3,000+/CD
  per/IN
  month/NN
  at/IN
  (ORGANIZATION ZONEPA.COM/NNP)
  !/.
  (PERSON Visit/NNP Zonepa.com/NNP)
  and/CC
  check/VB
  it/PRP
  out/RP
  !/.
  How/WRB
  does/VBZ
  the/DT
  mammoth/JJ
  waste/NN
  achieve/VBP
  the/DT
  shock/NN
  ?/.
  How/WRB
  does/VBZ
  the/DT
  limit/NN
  reduce/VB
  the/DT
  delicate/NN
  minute/NN
  ?/.
  How/WRB
  does/VBZ
  the/DT
  meaty/NN
  scale/NN
  adapt/IN
  the/DT
  oil/NN
  ?/.)",,Louis Bryant,LneaDw26bFvdj1Xw8Fetm_0WMQpBnvqzJ4yzcj0jXgA,1
(S Charlie/NNP from/IN (ORGANIZATION LOST/NNP) ?/. ﻿/NN),2015-05-24T07:04:29.844000,Murlock Nightcrawler,z120djlhizeksdulo23mj5z52vjmxlhrk04,0
"(S
  What/WP
  the/DT
  hell/NN
  this/DT
  song/NN
  is/VBZ
  already/RB
  five/CD
  years/NNS
  old/JJ
  ?/.
  ?/.
  I/PRP
  remember/VBP
  when/WRB
  it/PRP
  first/RB
  came/VBD
  out/RB
  ,/,
  this/DT
  was/VBD
  my/PRP$
  jam﻿/NN)",2015-05-24T06:32:57.969000,kawaii sincebirth,z13xebq4mlyqdda4w04chlsyirr2i54pkjg,0
"(S
  Check/VB
  out/RP
  my/PRP$
  channel/NNS
  im/VBP
  15/CD
  year/NN
  old/JJ
  rapper/NN
  !/.)",,OriginalFreshB,LneaDw26bFu5T8bwbIy7eMn91qk-o2L3cJylp6BIwdQ,1
(S is/VBZ that/DT (PERSON Megan/NNP) fox﻿/VBD),2015-05-24T06:20:53.534000,Victoriaa Hemming,z12ufpawowzutdgvb22gsdiatyi4xf4xq04,0
(S wtf/NN ./. subscribe/VB my/PRP$ channel/NN thanx/NN ;/: )/)),,Marko Vukoja,LneaDw26bFu-16wpkbRY_POG-WA_Hnc6J0bNJPD0g-k,1
"(S
  Hey/NNP
  check/VBP
  out/RP
  my/PRP$
  channel/NN
  !/.
  !/.
  !/.
  !/.
  Please/VB)",,MrCurr3ncY,LneaDw26bFv6tN6HSeH4Rgiis0rYR8mu_y8Mh8Ck93Y,1
"(S
  So/IN
  he/PRP
  &/CC
  #/#
  39/CD
  ;/:
  s/NN
  admitting/VBG
  he/PRP
  killed/VBD
  his/PRP$
  girlfriend/NN
  ?/.
  ?/.
  ?/.
  ﻿/NN)",2015-05-24T05:09:00.545000,Aniyah Wells,z12otb5xdp3bdhwxo04cg5ga3kqvi1erzfw,0
"(S
  check/VB
  out/IN
  you/PRP
  tube/VBP
  keithlinscotts/VB
  one/CD
  word/NN
  keithlinscotts/NN
  you/PRP
  tube/VBP
  .com/VB)",,KeithLinscotts,LneaDw26bFs2NLsTvDF3gXDLwcFi31Wf-kN6cQv8tOs,1
(S Check/VB out/RP my/PRP$ mummy/JJ chanel/NN !/.),,Themayerlife,LneaDw26bFu764_yd9zHEi-XoTcdndpOwC39TdrGSRU,1
"(S
  i/NN
  want/VBP
  to/TO
  smack/VB
  this/DT
  year/NN
  boy/NN
  in/IN
  to/TO
  forever﻿/VB)",2015-05-24T01:57:20.995000,Ke Vin a.k.a. Righteous,z12bwpz4rlrjxzkuo22rfpbhfpz1xdluj,0
"(S
  (PERSON Charlie/NNP)
  ,/,
  heroin/NN
  will/MD
  do/VB
  that/DT
  to/TO
  you.﻿/VB)",2015-05-24T01:27:05.997000,Shakeema Edwards,z13pi3zgwsqlitvtb23nzjermmfivrvrl04,0
"(S
  Fruits/NNS
  and/CC
  vegetables/NNS
  give/VBP
  you/PRP
  longer/JJR
  lasting/VBG
  energy/NN
  for/IN
  weight/JJ
  loss/NN
  ./.
  Check/VB
  out/RP
  youtube.com/user/36loseweight/NN
  ./.)",,Alex Weight-Loss,LneaDw26bFvJRNWu0ts5Srp6x9BJYYPEHyXnuEF760k,1
(S (PERSON Love/NNP) Song﻿/NNP),2015-05-24T00:15:08.291000,Karen Cervantes,z13cehkhxmugujbdh23ehzcijlfhcr4h204,0
"(S
  (PERSON Megan/NNP)
  (PERSON Fox/NNP)
  is/VBZ
  gorg/VBN
  in/IN
  this/DT
  !/.
  !/.
  (PERSON Eminem/NNP)
  is/VBZ
  truly/RB
  the/DT
  rap/NN
  god/NN
  :/:
  )/)
  ﻿/NN)",2015-05-23T23:47:20.885000,faith jones,z12dc1xrjv3zgfpfl22pu5dh4va2upijn04,0
"(S
  (ORGANIZATION RIHANNA/NNP)
  -/:
  (ORGANIZATION POUR/NN)
  IT/NNP
  UP/NNP
  (/(
  (ORGANIZATION VINCENT/NNP)
  T./NNP
  REMIX/NNP
  )/)
  (ORGANIZATION RIHANNA/NNP)
  -/:
  (ORGANIZATION POUR/NN)
  IT/NNP
  UP/NNP
  (/(
  (ORGANIZATION VINCENT/NNP)
  T./NNP
  REMIX/NNP
  )/)
  (ORGANIZATION RIHANNA/NNP)
  -/:
  (ORGANIZATION POUR/NN)
  IT/NNP
  UP/NNP
  (/(
  (ORGANIZATION VINCENT/NNP)
  T./NNP
  REMIX/NNP
  )/)
  (ORGANIZATION RIHANNA/NNP)
  -/:
  (ORGANIZATION POUR/NN)
  IT/NNP
  UP/NNP
  (/(
  (ORGANIZATION VINCENT/NNP)
  T./NNP
  REMIX/NNP
  )/)
  (ORGANIZATION RIHANNA/NNP)
  -/:
  (ORGANIZATION POUR/NN)
  IT/NNP
  UP/NNP
  (/(
  (ORGANIZATION VINCENT/NNP)
  T./NNP
  REMIX/NNP
  )/)
  (ORGANIZATION RIHANNA/NNP)
  -/:
  (ORGANIZATION POUR/NN)
  IT/NNP
  UP/NNP
  (/(
  (ORGANIZATION VINCENT/NNP)
  T./NNP
  REMIX/NNP
  )/)
  (ORGANIZATION RIHANNA/NNP)
  -/:
  (ORGANIZATION POUR/NN)
  IT/NNP
  UP/NNP
  (/(
  (ORGANIZATION VINCENT/NNP)
  T./NNP
  REMIX/NNP
  )/)
  (ORGANIZATION RIHANNA/NNP)
  -/:
  (ORGANIZATION POUR/NN)
  IT/NNP
  UP/NNP
  (/(
  (ORGANIZATION VINCENT/NNP)
  T./NNP
  REMIX/NNP
  )/)
  (ORGANIZATION RIHANNA/NNP)
  -/:
  (ORGANIZATION POUR/NN)
  IT/NNP
  UP/NNP
  (/(
  (ORGANIZATION VINCENT/NNP)
  T./NNP
  REMIX/NNP
  )/)
  (PERSON CLICK/NNP)
  !/.
  SUBSCRIBE/NN
  !/.)",,Vincent T.,LneaDw26bFtX5RMSmXwiWyM-cpLU5CtNk9C9QQiT9Lc,1
(S Check/VB out/RP this/DT video/NN on/IN YouTube/NN :/: ﻿/NN),,Rose Bruhns,z12wgbl4exjaf3xu223jej34rlabtjbkz,1
"(S
  He/PRP
  gets/VBZ
  more/JJR
  views/NNS
  but/CC
  has/VBZ
  less/JJR
  subscribers/NNS
  lol/VBP)",,..xXCoolMultiXx..,LneaDw26bFuWopul-gr37Vv-5semureg7PfAdqw3V5c,1
(S Go/NNP check/VB out/RP eminem/JJ survival/NN ./.),,ferhan kifle,LneaDw26bFssNuHM19vJZwZIDvIkQHDPSkv7woLXuO0,1
